X1,X2,X3,X4,X5,X6,node_id,t,community,cp,cpj
0.6,1.0,0.6,1.0,1.0,1.0,210.0,2135,0,18517.0,18153.200000000008
0.6,1.0,0.6,1.0,1.0,1.0,210.0,2136,0,18541.0,18215.80000000001
0.8,1.0,0.6,1.0,1.0,1.0,28.0,2137,0,18307.0,18288.200000000008
0.8,1.0,0.6,1.0,1.0,1.0,28.0,2138,0,18613.0,18392.000000000007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2139,0,18672.0,18530.000000000007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2140,0,18572.0,18541.000000000007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2141,0,18409.0,18514.60000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2142,0,18794.0,18612.000000000007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2143,0,18755.0,18640.40000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2144,0,18986.0,18703.200000000008
0.8,0.8,0.8,1.0,1.0,1.0,220.0,2145,0,18669.0,18722.60000000001
0.8,0.8,0.8,1.0,1.0,1.0,220.0,2146,0,18813.0,18803.40000000001
0.6,0.8,0.8,1.0,1.0,1.0,550.0,2147,0,18807.0,18806.000000000007
0.8,0.8,0.8,1.0,1.0,1.0,220.0,2148,0,19199.0,18894.80000000001
0.8,0.8,0.8,1.0,1.0,1.0,220.0,2149,0,19248.0,18947.200000000008
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2150,0,19691.0,19151.60000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2151,0,19810.0,19351.000000000007
1.0,1.0,0.8,1.0,1.0,1.0,73.0,2152,0,19695.0,19528.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2153,0,19961.0,19681.000000000007
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2154,0,20184.0,19868.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2155,0,20521.0,20034.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2156,0,20458.0,20163.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2157,0,20540.0,20332.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2158,0,20414.0,20423.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2159,0,20880.0,20562.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2160,0,20889.0,20636.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2161,0,21260.0,20796.60000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2162,0,20973.0,20883.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2163,0,21296.0,21059.60000000001
0.8,1.0,1.0,1.0,1.0,1.0,120.0,2164,0,20974.0,21078.40000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2165,0,20710.0,21042.60000000001
0.6,1.0,0.8,1.0,0.8,1.0,75.0,2166,0,20760.0,20942.60000000001
0.6,1.0,0.8,1.0,0.8,1.0,75.0,2167,0,21199.0,20987.80000000001
0.6,1.0,0.8,1.0,0.8,1.0,75.0,2168,0,21489.0,21026.40000000001
0.6,1.0,0.8,1.0,1.0,1.0,148.0,2169,0,21386.0,21108.80000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2170,0,21630.0,21292.80000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2171,0,21688.0,21478.40000000001
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2172,0,21807.0,21600.000000000007
0.8,1.0,0.8,1.0,1.0,1.0,77.0,2173,0,22045.0,21711.200000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,2174,0,22236.0,21881.200000000008
1.0,1.0,0.8,1.0,1.0,1.0,73.0,2175,0,22445.0,22044.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2176,0,23532.0,22413.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2177,0,23576.0,22766.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2178,0,23320.0,23021.80000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2179,0,23717.0,23318.00000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2180,0,23917.0,23612.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2181,0,24237.0,23753.40000000001
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2182,0,23940.0,23826.200000000008
1.0,1.0,1.0,1.0,1.0,1.0,22.0,2183,0,23399.0,23842.00000000001
0.8,1.0,1.0,1.0,0.8,1.0,23.0,2184,0,22962.0,23691.00000000001
0.6,1.0,1.0,1.0,0.8,1.0,348.0,2185,0,23155.0,23538.60000000001
0.4,1.0,0.8,1.0,0.6,1.0,24.0,2186,0,23385.0,23368.200000000008
0.4,1.0,0.8,1.0,0.4,0.8,327.0,2187,0,23679.0,23316.00000000001
0.4,1.0,0.6,1.0,0.2,0.8,31.0,2188,0,23302.0,23296.60000000001
0.4,1.0,0.6,1.0,0.2,0.8,31.0,2189,0,22969.0,23298.00000000001
0.4,1.0,0.4,1.0,0.2,1.0,121.0,2190,0,23471.0,23361.200000000008
0.6,1.0,0.4,1.0,0.6,1.0,539.0,2191,0,24350.0,23554.200000000008
0.6,1.0,0.6,1.0,0.6,1.0,30.0,2192,0,24226.0,23663.60000000001
0.8,1.0,0.6,1.0,1.0,1.0,28.0,2193,0,23852.0,23773.60000000001
0.6,1.0,0.6,1.0,0.8,1.0,27.0,2194,0,22386.0,23657.00000000001
0.4,0.8,0.4,1.0,0.2,0.8,123.0,2195,3,21851.0,23333.00000000001
0.2,0.8,0.4,1.0,0.2,0.8,33.0,2196,3,21787.0,22820.40000000001
0.2,0.6,0.4,1.0,0.2,0.8,551.0,2197,3,22281.0,22431.40000000001
0.2,0.6,0.2,1.0,0.2,0.6,125.0,2198,3,21685.0,21998.00000000001
0.2,0.4,0.2,0.8,0.2,0.6,42.0,2199,3,21092.0,21739.200000000008
0.2,0.4,0.2,0.8,0.2,0.6,42.0,2200,3,21969.0,21762.80000000001
0.2,0.4,0.2,0.8,0.2,0.6,42.0,2201,3,21962.0,21797.80000000001
0.2,0.4,0.2,0.8,0.2,0.6,42.0,2202,3,22171.0,21775.80000000001
0.4,0.6,0.2,0.8,0.2,0.6,82.0,2203,3,23197.0,22078.200000000008
0.8,0.6,0.2,0.8,0.6,0.6,552.0,2204,3,23063.0,22472.40000000001
0.8,0.6,0.4,0.8,0.8,0.6,541.0,2205,3,22530.0,22584.60000000001
0.8,0.6,0.4,0.8,1.0,0.6,553.0,2206,3,22189.0,22630.00000000001
0.8,0.6,0.6,0.8,1.0,0.6,86.0,2207,3,22426.0,22681.00000000001
0.8,0.6,0.8,0.8,0.8,0.6,88.0,2208,4,22000.0,22441.60000000001
0.4,0.4,0.6,0.8,0.4,0.4,440.0,2209,4,20951.0,22019.200000000008
0.4,0.4,0.6,0.6,0.2,0.4,137.0,2210,1,21337.0,21780.600000000013
0.2,0.4,0.6,0.6,0.2,0.2,554.0,2211,1,21609.0,21664.600000000013
0.2,0.4,0.4,0.6,0.2,0.2,91.0,2212,1,21450.0,21469.40000000001
0.2,0.4,0.4,0.6,0.2,0.2,91.0,2213,1,21755.0,21420.40000000001
0.4,0.4,0.4,0.6,0.4,0.2,544.0,2214,1,22499.0,21730.00000000001
0.6,0.4,0.4,0.6,0.4,0.4,139.0,2215,1,22442.0,21951.00000000001
0.6,0.4,0.4,0.6,0.6,0.4,545.0,2216,1,22550.0,22139.200000000008
0.8,0.4,0.4,0.6,0.8,0.4,555.0,2217,16,22393.0,22327.80000000001
1.0,0.6,0.6,0.8,1.0,0.6,556.0,2218,16,22873.0,22551.40000000001
1.0,0.6,0.8,0.8,1.0,0.6,557.0,2219,16,22993.0,22650.200000000008
1.0,0.6,0.8,0.6,1.0,0.6,257.0,2220,0,22674.0,22696.60000000001
0.8,0.4,0.8,0.6,0.8,0.4,134.0,2221,6,21670.0,22520.60000000001
0.6,0.4,0.8,0.6,0.6,0.4,558.0,2222,6,20763.0,22194.60000000001
0.4,0.4,0.8,0.6,0.4,0.2,559.0,2223,6,21776.0,21975.200000000008
0.2,0.4,0.6,0.4,0.2,0.2,560.0,2224,1,21234.0,21623.40000000001
0.2,0.2,0.4,0.4,0.2,0.2,421.0,2225,1,21613.0,21411.200000000008
0.2,0.2,0.4,0.4,0.2,0.2,421.0,2226,1,21901.0,21457.40000000001
0.4,0.4,0.4,0.4,0.4,0.2,461.0,2227,1,22370.0,21778.80000000001
0.4,0.4,0.4,0.4,0.4,0.2,461.0,2228,1,22261.0,21875.80000000001
0.6,0.4,0.4,0.4,0.4,0.2,463.0,2229,1,21663.0,21961.600000000013
0.6,0.4,0.4,0.4,0.4,0.2,463.0,2230,1,21205.0,21880.00000000001
0.6,0.4,0.4,0.2,0.4,0.2,561.0,2231,1,20985.0,21696.80000000001
0.4,0.4,0.4,0.2,0.2,0.2,450.0,2232,1,21000.0,21422.80000000001
0.4,0.2,0.4,0.2,0.2,0.2,367.0,2233,1,21541.0,21278.80000000001
0.4,0.4,0.4,0.2,0.2,0.2,450.0,2234,1,21531.0,21252.40000000001
0.4,0.4,0.6,0.2,0.4,0.2,562.0,2235,1,22043.0,21420.00000000001
0.6,0.4,0.6,0.4,0.6,0.2,466.0,2236,1,22142.0,21651.40000000001
0.8,0.4,0.6,0.4,1.0,0.4,142.0,2237,1,22647.0,21980.80000000001
1.0,0.6,0.6,0.4,1.0,0.4,563.0,2238,1,22949.0,22262.40000000001
1.0,0.6,0.8,0.4,1.0,0.6,564.0,2239,2,23146.0,22585.40000000001
1.0,0.6,0.8,0.4,1.0,0.6,564.0,2240,2,23072.0,22791.200000000008
1.0,0.6,1.0,0.4,1.0,0.6,104.0,2241,2,22443.0,22851.40000000001
1.0,0.6,1.0,0.4,1.0,0.6,104.0,2242,2,22725.0,22867.00000000001
1.0,0.6,1.0,0.4,1.0,0.6,104.0,2243,2,22780.0,22833.200000000008
0.8,0.6,1.0,0.4,0.8,0.8,55.0,2244,4,22620.0,22728.00000000001
0.6,0.6,1.0,0.4,0.8,0.8,56.0,2245,4,22312.0,22576.00000000001
0.4,0.6,0.8,0.4,0.6,0.8,57.0,2246,4,21739.0,22435.200000000008
0.4,0.6,0.6,0.4,0.2,0.6,58.0,2247,4,21769.0,22244.00000000001
0.2,0.6,0.4,0.6,0.2,0.4,565.0,2248,1,21627.0,22013.40000000001
0.2,0.4,0.4,0.6,0.2,0.4,90.0,2249,1,21078.0,21705.00000000001
0.2,0.4,0.2,0.4,0.2,0.2,265.0,2250,1,21142.0,21471.00000000001
0.2,0.4,0.2,0.4,0.2,0.2,265.0,2251,1,21590.0,21441.200000000008
0.2,0.4,0.2,0.4,0.2,0.2,265.0,2252,1,21324.0,21352.200000000008
0.2,0.4,0.2,0.4,0.2,0.2,265.0,2253,1,21317.0,21290.200000000008
0.2,0.4,0.2,0.4,0.2,0.2,265.0,2254,1,20474.0,21169.40000000001
0.2,0.2,0.2,0.4,0.2,0.2,93.0,2255,1,19865.0,20914.00000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2256,1,19607.0,20517.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2257,1,19709.0,20194.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2258,1,19988.0,19928.600000000013
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2259,1,20026.0,19839.00000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2260,1,19190.0,19704.00000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2261,1,18620.0,19506.600000000013
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2262,1,17604.0,19085.600000000013
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2263,1,18537.0,18795.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2264,1,18326.0,18455.40000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2265,1,18402.0,18297.80000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2266,1,18611.0,18296.00000000001
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2267,1,18122.0,18399.600000000013
0.2,0.2,0.2,0.2,0.2,0.2,95.0,2268,1,18556.0,18403.40000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,2269,1,18688.0,18475.80000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,2270,1,18240.0,18443.40000000001
0.4,0.2,0.2,0.2,0.2,0.2,241.0,2271,1,18285.0,18378.200000000008
0.6,0.2,0.4,0.2,0.4,0.2,97.0,2272,1,18669.0,18487.600000000013
0.6,0.2,0.4,0.2,1.0,0.2,566.0,2273,1,18860.0,18548.40000000001
0.8,0.2,0.6,0.2,1.0,0.2,423.0,2274,1,19069.0,18624.600000000013
0.8,0.2,0.8,0.2,1.0,0.2,244.0,2275,2,19734.0,18923.40000000001
